,date_int,tournament,geodesic,geodesic_home,pop_home,pop_away,home_score,away_score
14352,78468,23,10478.699265481131,10468.74613193163,67031366.5,2258091.0,3,0
2339,73636,22,19410.177468051967,15523.216572152149,5904854.0,27000921.0,0,2
14454,78473,49,1532.3198964421365,51.291013534003454,386603.0,626174.0,1,0
8207,75964,5,1326.7384547588715,85.39915555009979,2258091.0,218250.0,2,1
13394,78072,7,3260.2452819494315,81.2279192595655,5895685.0,421599.0,0,0
8502,76118,24,19135.65876141443,623.9859393799161,1764.0,961181.5,4,0
5653,75027,3,2070.5375816594083,2497.4334936966748,1698009.5,40024188.5,0,1
2318,73630,22,10418.472881960348,5138.821329651812,74380224.5,3740160.5,2,0
4049,74361,23,562.7857180079072,29.196566929576175,2159363.0,5202198.0,1,0
8004,75915,23,18372.16285602333,18212.87090773455,17031145.5,4516372.5,1,0
1573,73264,23,623.9859393799161,3762.253020058209,50605.0,1764.0,1,6
13626,78143,49,2131.874977765276,402.9003846536191,2045057.0,2866890.5,2,1
2935,73927,49,19216.05469054054,0.0,20811.5,1764.0,0,2
15590,78903,23,884.8677003169385,121.69216822783098,961181.5,1334333.5,4,0
14307,78421,25,11779.793213697296,12197.09714840441,2202262.0,1527933.5,0,1
10891,77076,23,2189.8649455960694,0.0,32910.0,143865.0,2,1
13156,77995,7,2157.593772294713,58.45956471759318,620093.5,673275.0,0,0
7020,75586,49,19550.620055157615,18372.16285602333,4516372.5,102172.0,0,1
2450,73707,24,2369.861298198262,14.541631906200706,102172.0,11598629.5,0,2
1370,73220,23,2283.4873011993,157.32437897162328,853416.5,31019153.0,1,0
9311,76458,24,1083.7517764354068,131.16433310042902,10328576.5,2866890.5,2,0
177,72801,25,11027.318174425092,13336.742175028025,19827150.0,23900626.0,2,0
12538,77682,14,1560.5277135755728,1667.9418579357625,5895685.0,219229.5,2,0
8455,76073,24,2485.3984681449256,279.62837922043377,15577990.0,2372271.5,0,1
5623,74995,2,7862.131268357327,89.86046519425265,895608.5,4236614.5,1,0
9737,76677,49,18746.18278788703,93.17144668493937,2254390.0,1764.0,1,0
10103,76801,24,4000.2528074971597,1836.7691163508805,3082588.0,3668634.0,0,2
783,72989,23,4427.350631652956,48.63750777315173,3039297.5,74380224.5,0,1
4219,74397,30,8638.07231382371,8826.668418388013,2007297.0,961181.5,2,0
10313,76915,49,18383.624829647644,18444.320347951867,1006387.0,3669364.5,1,4
5996,75181,7,15521.886993613207,623.9859393799161,1764.0,164073.5,2,0
4754,74603,24,6237.177940897131,11332.754856072748,1764.0,1488700.0,0,0
14464,78497,24,2385.5138053343544,239.07818296123517,1488190.5,8302037.0,2,1
3585,74162,24,2086.2372841064193,264.993620088946,11598629.5,2516229.0,0,1
14383,78470,24,1641.2300455042023,175.00697896584037,8929071.5,2372271.5,3,2
3240,74032,25,13336.742175028025,10610.282790473677,1216465.5,19827150.0,0,1
9223,76414,6,4749.382578693666,467.9360335735269,6011601.0,10468969.0,0,0
10391,76926,25,10790.462076580345,13336.742175028025,19827150.0,1334332.5,1,1
8003,75915,23,10536.192679258942,12405.100697345564,338021.5,2591961.5,1,1
509,72899,24,270.82372137322517,199.5752609797483,1713855.0,1496645.0,1,2
12017,77472,54,17239.92598261763,17341.775487640465,2444434.5,895608.5,0,1
10691,77010,23,355.8340649338245,0.0,143865.0,338021.5,0,2
10648,77006,23,13747.678502387354,12405.100697345564,338021.5,32910.0,1,0
3283,74071,24,19135.65876141443,11027.318174425092,23900626.0,961181.5,0,0
1133,73154,52,6210.352563974098,23.149505239638092,3455586.5,11598629.5,1,1
5801,75097,22,1897.6463705209192,6998.765037165312,6011601.0,3879103.5,0,1
5053,74729,23,19510.659935507287,334.17862643204757,17027226.0,1764.0,1,1
13360,78039,22,12552.123282941448,8197.425956622184,3569803.0,1764.0,2,1
2544,73750,24,2533.8690378215465,337.4234529074574,11598629.5,1767571.5,6,1
15862,79040,2,14429.379005708797,105.0648084001377,1698009.5,1764.0,1,0
3298,74071,24,2636.9348638788892,2232.8577566904955,74380224.5,3667972.5,1,2
10210,76846,7,3332.560636246532,224.6956258411133,3737082.0,5904854.0,1,0
5384,74886,24,150.46016927379276,287.68136578008244,2150468.5,626174.0,2,2
6370,75337,24,952.2015799626764,295.5807329366363,673275.0,653909.0,1,0
8425,76073,24,3167.882733648404,415.1814375422754,10468969.0,1713855.0,2,1
3788,74253,24,16478.006059005216,128.96533543778528,14689717.0,14863850.0,1,1
7316,75694,6,557.9232184080422,1098.8941473410498,31019153.0,1713855.0,2,0
4141,74375,23,2081.8580723440145,43.578231116987794,1562517.5,918116.0,3,1
8496,76118,23,623.9859393799161,19406.354712223583,3569803.0,1764.0,2,4
9074,76349,24,1269.7788425469982,123.01686993937359,16374337.0,4599255.0,0,0
9748,76677,49,1558.73070209583,14.541631906200706,102172.0,4516372.5,0,0
12554,77687,25,13336.742175028025,10790.462076580345,1334332.5,19827150.0,0,0
15893,79098,24,392.1816903109074,212.97779782588864,5202198.0,1713855.0,1,1
6650,75457,25,12197.09714840441,623.9859393799161,1764.0,2202262.0,1,1
12689,77741,23,174.61174180789536,33.96612150410076,1063223.5,1334333.5,2,1
15338,78833,23,10536.192679258942,12405.100697345564,338021.5,2591961.5,2,2
3909,74323,24,2648.9963227197113,212.97779782588864,5202198.0,6011601.0,1,1
5422,74890,24,2076.453148662474,206.83963700322758,8302037.0,3455586.5,0,3
10853,77045,49,4070.031680803217,384.8337962490169,7161013.5,3124858.5,0,0
7767,75834,48,647.3067020921715,1383.1072251169508,16988693.5,16374337.0,0,2
203,72814,24,623.9859393799161,17156.126936911987,2763952.0,1764.0,0,0
11176,77186,23,6205.315286973823,1133.427516676239,14521523.0,4236614.5,7,1
3247,74035,25,1373.2598355316986,6821.59671182381,100038543.0,1968091.0,2,1
2662,73798,24,2146.7383214815845,188.04571477941528,3740160.5,24656196.0,0,0
6928,75551,49,17751.912423830257,33.96612150410076,1063223.5,1764.0,1,0
2141,73519,29,10571.5037292669,42.19086913341171,12304091.0,1764.0,0,1
1418,73224,23,936.2977664998608,278.82319024812585,7717590.5,1606808.5,1,0
4106,74368,23,3990.0364460247165,45.039312377086254,307088.5,2591961.5,1,1
8206,75962,33,9708.045014630821,388.95741785196805,12342031.5,1764.0,4,0
12875,77780,23,2175.4803569307023,543.4158658107705,35167955.5,4599255.0,0,2
4139,74375,23,4882.31818501048,347.49744486717776,2516229.0,3611597.5,1,1
15859,79040,23,10911.464454828312,10468.74613193163,67031366.5,12304091.0,4,0
2724,73826,46,15968.34085310151,16114.723805194177,1488700.0,9614972.0,1,0
3919,74323,24,512.9573453377093,38.46637648259383,656077.0,1474150.0,0,1
0,72747,24,3828.667659369123,547.885926266299,24656196.0,1496645.0,2,1
15424,78867,23,2321.8512762624355,131.26419637863393,176661.5,2150468.5,3,2
2273,73611,24,4545.056170681961,51.454774087279624,386603.0,5202198.0,2,0
5279,74840,24,13151.127883963964,623.9859393799161,1764.0,3611597.5,0,0
4011,74355,24,19482.414965062235,18801.79523771388,3740160.5,16374337.0,0,4
11606,77377,13,12472.818943660372,623.9859393799161,1764.0,307088.5,0,4
10206,76846,24,9807.645181330314,10381.902461516767,55203918.5,2372271.5,3,1
448,72885,23,771.0040751610915,108.30886995489166,1334332.5,1963927.5,4,0
4019,74356,24,1665.8091962862422,0.0,1090655.0,1606808.5,5,0
9686,76658,24,12405.100697345564,12891.091346199428,29862.5,338021.5,0,1
12438,77651,23,15247.443080438292,266.5480753239043,918116.0,1764.0,0,0
12363,77639,24,6310.133007340494,22.200103650345604,14521523.0,1126598.0,0,1
15779,79035,23,4498.294721923426,16653.261724328666,14521523.0,14863850.0,1,1
6304,75299,29,683.8944223764212,42.19086913341171,12304091.0,19777668.0,3,1
8049,75919,23,18951.55568688795,19618.120175711076,29289.5,10328576.5,0,2
11721,77389,24,8573.995265740125,11199.15434201349,100038543.0,25539953.5,2,1
3037,73959,24,12405.100697345564,11878.19124771219,14689717.0,338021.5,3,0
16604,79400,24,17257.297704276825,18291.962996664857,3879103.5,24656196.0,2,1
4979,74725,23,1923.7991898015907,32.16159674476775,1606363.5,1678185.0,3,2
6121,75215,7,15968.34085310151,18801.79523771388,3740160.5,9614972.0,1,0
2584,73760,7,3920.699115669766,337.4234529074574,11598629.5,316128.0,5,0
14252,78389,23,3429.738197892363,45.039312377086254,307088.5,1963927.5,1,3
11696,77381,23,4995.712527220019,108.30886995489166,1334332.5,19827150.0,2,0
1280,73195,24,358.23053659756664,239.07818296123517,1488190.5,3455586.5,2,1
11261,77270,24,1298.676248361551,10547.055436256884,1676892.0,2895421.0,2,2
6872,75534,24,2012.7941834222645,121.69216822783098,961181.5,16988693.5,0,1
8847,76279,23,16730.3607772401,25.758518228037648,1411273.0,1764.0,0,2
6783,75491,1,7045.944323965928,753.5582188639654,43823828.5,360697.0,2,1
14079,78362,24,10571.5037292669,42.19086913341171,12304091.0,1764.0,0,1
47,72772,6,3022.502394661352,3245.121152234888,3740160.5,11598629.5,0,0
4465,74487,23,4779.328941130982,43.578231116987794,1562517.5,10468969.0,1,1
9720,76671,13,623.9859393799161,12605.196230563242,1837905.0,1764.0,3,1
16407,79267,23,19482.414965062235,18383.624829647644,3669364.5,16374337.0,1,0
5824,75104,22,19379.30061439568,10468.74613193163,67031366.5,1474150.0,0,0
1652,73291,23,2821.3570566242,79.40782554284166,9614972.0,31019153.0,0,4
12781,77773,24,839.0874720349223,10.595971889898394,2444434.5,14521523.0,1,1
5329,74852,24,11779.793213697296,4498.294721923426,14863850.0,1527933.5,5,0
9829,76681,24,1133.427516676239,0.0,1090655.0,14521523.0,1,2
10713,77010,23,15041.269748462057,623.9859393799161,1764.0,1760622.5,1,0
14119,78379,24,16203.796590732882,15632.681401391183,2745825.5,1611846.0,2,1
14792,78582,24,623.9859393799161,623.9859393799161,1764.0,1764.0,2,0
14950,78674,7,5170.396669032743,867.083559522712,4482436.0,5202198.0,0,0
5267,74820,23,19490.556976353386,18444.320347951867,1006387.0,386603.0,1,2
6242,75257,5,1984.0650312365144,133.149442477666,20950873.5,2258091.0,1,0
13823,78190,5,9795.259053844402,9678.885128930438,4236614.5,12342031.5,1,3
11508,77311,46,2448.027636161922,562.3077256765,16820282.0,4156070.5,0,2
7865,75882,3,1113.3766199707024,1292.2185832855962,2127321.0,1475517.5,3,0
12099,77510,50,10547.055436256884,10763.900102748286,1968091.0,1676892.0,1,1
6008,75183,24,11199.15434201349,623.9859393799161,1764.0,100038543.0,0,2
9584,76642,49,390.65210612729777,23.562237757028196,3569803.0,27000921.0,0,1
13565,78140,49,18032.06910837277,18781.07539388178,187608.0,2045057.0,0,3
3742,74247,24,9033.49029756968,62.481797821645024,2763952.0,43823828.5,2,1
15204,78751,48,1159.598186204689,2796.351532314899,35167955.5,1474150.0,0,1
15632,78907,23,4196.23584337409,512.9255164356819,25539953.5,23900626.0,3,0
4876,74655,23,19391.25461703125,445.9060955602511,16374337.0,1764.0,2,0
10256,76849,24,968.1311864421831,121.69216822783098,961181.5,1862032.5,1,2
11529,77353,24,815.1076928290568,0.0,20811.5,38127.0,1,0
6314,75312,5,2425.315330012116,1193.59854521347,12342031.5,20950873.5,4,0
2866,73902,24,16195.981835652721,83.29989152717165,9614972.0,1764.0,1,3
11282,77273,24,18349.287095792133,115.51703883740682,1551240.0,1764.0,1,0
16130,79187,24,623.9859393799161,11166.168612638621,564041.0,1764.0,1,1
15874,79040,23,3175.1552845526835,279.62837922043377,15577990.0,1759166.0,2,1
10606,77006,23,7257.835925461328,1271.0624439563342,14863850.0,12304091.0,2,1
12871,77780,23,3771.393871782126,208.6065177646937,17027226.0,1678185.0,2,0
15335,78833,7,16446.29087662279,11477.978278385104,18504015.5,1397363.0,1,1
7360,75702,24,8591.83038185783,115.51703883740682,1551240.0,100038543.0,0,1
437,72877,24,17341.775487640465,17156.126936911987,2763952.0,2444434.5,1,1
4760,74607,24,12197.09714840441,12405.100697345564,338021.5,2202262.0,0,1
14,72761,24,12405.100697345564,17844.011981322717,11598629.5,338021.5,1,0
13303,78021,22,8350.525287024113,6782.145580457546,17027226.0,4599255.0,1,5
5313,74851,23,1623.1247237505604,241.20353962928957,3879103.5,20811.5,2,1
3232,74027,45,2666.0914953926235,3463.6676112419673,713492.0,1764.0,10,0
9365,76540,24,7657.413991820043,416.5837458743434,18504015.5,2866890.5,1,1
15805,79036,23,17262.264981626755,18751.829437765668,17027226.0,3667972.5,4,1
1105,73146,23,5372.001106085859,6326.930261723115,360697.0,1698009.5,1,0
11662,77379,7,1716.9772379153737,180.88573363540917,3422098.5,6011601.0,3,1
15147,78744,24,1051.0310421198046,4756.5376162873845,74380224.5,2007297.0,1,1
9461,76565,22,7576.137444394374,11638.572254404577,1764.0,10468969.0,0,0
4698,74557,11,14521.467960591288,14133.807292710408,5895685.0,3329034.0,1,1
9367,76541,24,4748.035598308379,2342.9130429134066,1678185.0,5904854.0,0,0
6068,75202,13,623.9859393799161,12788.525951128693,19953.5,1764.0,0,0
14045,78312,24,19618.120175711076,19839.051257705134,20811.5,29289.5,1,0
16003,79115,23,2187.781136248277,38.46637648259383,656077.0,17027226.0,1,2
1100,73143,24,14521.467960591288,16100.988693746494,16820282.0,3329034.0,3,1
12742,77745,24,18291.962996664857,11199.15434201349,100038543.0,3879103.5,3,1
15215,78753,16,10790.462076580345,8021.566415393177,8929071.5,1334332.5,4,2
16029,79117,23,1051.0761181500097,108.30886995489166,1334332.5,1968091.0,2,2
193,72808,23,12472.818943660372,623.9859393799161,1764.0,307088.5,1,0
14944,78673,7,3999.036785485023,0.0,28228.5,421599.0,2,0
2122,73518,24,19839.051257705134,17960.431758652077,19062.0,20811.5,1,0
5640,75005,24,331.97432424337893,37.99113428750577,316128.0,918116.0,0,0
133,72790,25,9688.578173162374,623.9859393799161,1764.0,15577990.0,1,0
6126,75216,7,16203.796590732882,623.9859393799161,1764.0,1611846.0,3,1
11027,77094,11,2065.375570201882,467.9885708050368,7338218.5,843050.0,3,0
13073,77921,24,10037.637867851354,4498.294721923426,14863850.0,6141603.5,3,4
15735,78976,6,3983.218319668084,3650.110087343447,3737082.0,10468969.0,2,2
5906,75163,49,4493.22449014755,23.562237757028196,3569803.0,7161013.5,0,0
1276,73193,23,2308.4190276833433,396.6960478450699,55203918.5,1527933.5,4,0
7989,75915,23,1652.4389634631145,402.9003846536191,2045057.0,176661.5,2,2
2857,73893,24,3473.876172664326,279.62837922043377,15577990.0,2202262.0,5,1
8026,75919,23,2725.848396977318,13.694942382310185,19062.0,7552473.5,0,1
10940,77077,24,643.8352696474378,415.1814375422754,10468969.0,3740160.5,1,0
1725,73324,24,15381.109322649341,6938.013455802295,1488700.0,338021.5,1,1
8322,76021,24,7052.502140840379,62.481797821645024,2763952.0,293130137.0,0,1
11922,77445,23,1806.920911442327,0.0,1090655.0,2444434.5,1,0
16507,79296,11,14334.525042183011,101.15964707442666,5895685.0,1764.0,0,0
16595,79400,24,12405.100697345564,623.9859393799161,1764.0,338021.5,0,1
15847,79040,2,13161.23935856642,623.9859393799161,1764.0,174598311.5,0,1
5414,74890,24,19051.156631249316,623.9859393799161,1764.0,2007297.0,2,0
10662,77007,7,12900.3846759273,69.85394052499544,653909.0,1764.0,1,0
15070,78739,24,1913.3146296626394,81.2279192595655,5895685.0,9614972.0,1,1
7604,75818,23,2334.8997372610993,200.2748750054531,316128.0,853416.5,2,0
6146,75219,49,18984.561843061107,132.07036959388765,1474150.0,1764.0,2,0
15993,79115,7,16197.423143893388,199.5752609797483,1713855.0,1764.0,1,0
9806,76681,49,19061.06514672947,623.9859393799161,1764.0,141161.5,0,0
10775,77041,49,1904.0557090245659,93.17144668493937,2254390.0,17027226.0,0,2
13229,78008,24,1504.4046716062237,3066.887766699585,1411273.0,10468969.0,1,3
3100,73997,24,10763.900102748286,11878.19124771219,14689717.0,1968091.0,2,1
765,72989,23,18751.829437765668,623.9859393799161,1764.0,17027226.0,1,2
10204,76846,7,5421.079738513598,347.49744486717776,2516229.0,3422098.5,1,0
4896,74656,23,15638.598987762174,623.9859393799161,1764.0,5202198.0,1,1
4042,74359,24,1494.9966240241986,0.0,20811.5,4338647.5,0,2
90,72782,31,19305.632599138964,10381.902461516767,55203918.5,2254390.0,1,2
1576,73266,23,2585.447998704337,221.35631870830355,3082588.0,961181.5,2,0
403,72860,24,17594.48351885597,18708.619419587863,7552473.5,446770.0,2,0
4353,74452,23,2780.108938555935,279.62837922043377,15577990.0,25539953.5,1,3
15661,78907,24,16446.29087662279,18801.79523771388,3740160.5,1397363.0,0,0
1826,73357,23,1527.8600725005726,82.51753934947558,4599255.0,626174.0,5,0
7837,75868,14,11647.15384197639,11166.168612638621,564041.0,219229.5,1,1
4375,74453,23,11878.19124771219,9807.645181330314,2372271.5,14689717.0,1,0
974,73063,23,1370.4562735437432,33.66673602643507,1676892.0,1527933.5,2,0
10537,76983,24,1807.9736165832608,371.7121096170928,16374337.0,17027226.0,2,1
8840,76272,36,3786.4571958337638,794.5345326359757,174598311.5,8302037.0,0,1
14361,78468,23,5467.66139853162,2385.5138053343544,8302037.0,4236614.5,1,0
11580,77363,36,7346.640316757364,3786.4571958337638,8302037.0,5904854.0,2,2
7661,75824,43,13161.23935856642,12242.882218600784,108310.0,174598311.5,0,1
1005,73071,11,1553.0701058672385,94.43510651325097,3329034.0,1871353.0,6,0
4467,74487,23,1055.0246929206455,163.6083225940921,961181.5,1063223.5,4,1
8157,75954,23,4676.698663043282,953.6568118821968,100038543.0,23900626.0,0,0
6428,75366,24,14840.743350060944,623.9859393799161,1764.0,918116.0,2,2
14235,78389,23,2468.8502495976395,8.681837127313456,113930.5,293130137.0,0,6
15353,78835,7,15425.156568457058,623.9859393799161,1764.0,1236792.5,4,1
3308,74077,24,825.3733044030129,62.481797821645024,2763952.0,14521523.0,2,1
7595,75817,23,2467.3246718972837,467.9885708050368,7338218.5,564041.0,1,1
11809,77414,13,623.9859393799161,623.9859393799161,1764.0,1764.0,0,3
2799,73882,24,17870.170914038106,1358.8150167941942,293130137.0,100038543.0,0,0
12815,77776,23,1890.3392443688,51.291013534003454,386603.0,2045057.0,3,0
5052,74729,23,2529.3834986322076,335.7418181997719,16820282.0,7717590.5,3,0
5501,74949,24,16382.101017268122,224.6956258411133,3737082.0,1764.0,0,0
14397,78470,7,17844.011981322717,623.9859393799161,1764.0,11598629.5,0,3
14054,78312,24,7888.1758114714,9678.885128930438,4236614.5,61755.5,2,2
14109,78378,24,886.8262697433411,185.86310983883766,3668634.0,1334333.5,4,0
440,72878,24,1125.1073777427644,76.8002858189081,1527933.5,1334332.5,0,1
4233,74404,14,1918.1005452558898,467.9360335735269,6011601.0,673275.0,1,1
11306,77277,24,19358.57304505898,16821.295511252694,3082588.0,38127.0,0,0
14955,78675,7,2007.618766002089,200.2748750054531,316128.0,2516229.0,0,1
394,72860,24,1957.898566858621,0.0,20811.5,19062.0,0,1
11207,77186,24,8573.995265740125,19876.233695111572,3039297.5,25539953.5,1,3
1575,73266,23,2357.8540660506424,25.758518228037648,1411273.0,10328576.5,1,1
12957,77815,24,8782.135774261611,34.415725716297885,4599255.0,23900626.0,0,0
14168,78384,24,1713.6804610088718,278.82319024812585,7717590.5,30444730.5,0,1
3355,74092,49,680.3913547180043,93.17144668493937,2254390.0,4599255.0,3,1
14143,78382,24,1298.3841983749062,2342.9130429134066,1678185.0,17031145.5,1,2
16057,79129,12,623.9859393799161,623.9859393799161,1764.0,1764.0,0,1
1264,73192,7,3490.6227275540555,505.2952911178644,18504015.5,564041.0,3,0
11442,77290,23,11779.793213697296,12891.091346199428,29862.5,1527933.5,0,0
4790,74610,23,5974.663515827067,337.4234529074574,11598629.5,5895685.0,5,1
9753,76677,24,5762.118315930704,239.07818296123517,1488190.5,918116.0,1,0
16023,79117,23,10468.74613193163,16653.261724328666,14521523.0,67031366.5,1,1
13419,78103,24,18032.06910837277,623.9859393799161,1764.0,2045057.0,1,0
644,72929,24,421.1612085238432,43.578231116987794,1562517.5,3329034.0,2,0
14882,78671,7,4762.652622538746,212.97779782588864,5202198.0,4482436.0,3,1
12666,77740,39,11332.91003165633,878.6635636576027,3455586.5,338021.5,3,3
6211,75254,49,2590.4495853196045,287.68136578008244,2150468.5,1411273.0,1,0
5639,75002,24,15684.903450000505,1462.8231757880683,1611846.0,1764.0,0,0
3885,74295,23,10911.464454828312,15050.853831093787,5301009.5,12304091.0,0,3
14175,78385,49,3520.860966994653,864.0330382171477,7161013.5,35167955.5,0,1
7711,75831,23,14865.76398500283,15696.83929005364,360697.0,1488190.5,1,1
1103,73144,24,1267.0939820494657,224.6956258411133,3737082.0,2516229.0,1,0
13722,78175,24,11027.318174425092,623.9859393799161,1764.0,23900626.0,1,2
15996,79115,23,1525.971254740273,167.97513142323055,2150468.5,17031145.5,1,2
2316,73629,22,18951.55568688795,623.9859393799161,1764.0,10328576.5,2,0
10896,77076,23,851.848416389715,558.9868345936713,23900626.0,14689717.0,1,1
15937,79111,23,1262.7622592131443,76.67921393311431,239245.0,89742.5,2,2
15946,79112,23,11986.470175207896,586.7704245829086,14863850.0,16820282.0,3,2
8771,76235,25,10763.900102748286,623.9859393799161,1764.0,1968091.0,2,0
15961,79113,7,12736.747331204382,18111.51212183999,4156070.5,28228.5,5,1
5316,74851,23,18372.16285602333,623.9859393799161,1764.0,4516372.5,0,1
6096,75215,49,3787.829709151759,39.36217713187588,446770.0,1551240.0,5,2
10835,77045,49,1424.4801722282523,160.71249583816527,1474150.0,1063223.5,2,0
7465,75751,24,19379.30061439568,623.9859393799161,1764.0,1474150.0,1,1
15889,79086,24,1404.5925686015246,143.9295636210798,24656196.0,4156070.5,1,0
817,73011,24,568.2344281943998,0.0,1090655.0,1488700.0,0,0
6135,75216,7,3596.405408149206,513.7235024372155,1767571.5,3329034.0,0,0
14638,78537,24,1387.8502891116655,1235.3053727225852,2763952.0,187608.0,2,0
14635,78535,23,1086.3054783398268,89.86046519425265,895608.5,16820282.0,0,0
11678,77381,23,4112.211372645749,155.2280324880297,1678185.0,17027226.0,0,1
14874,78671,23,626.8144855552596,175.00697896584037,8929071.5,25539953.5,1,2
868,73025,7,4749.382578693666,467.9360335735269,6011601.0,10468969.0,2,2
3542,74158,49,17131.247301931042,2232.8577566904955,74380224.5,1764.0,0,0
12707,77741,23,17293.4940138518,19876.233695111572,3039297.5,176661.5,4,4
4003,74354,23,3622.1030698051272,3535.924376907015,50605.0,73020.0,0,1
1918,73418,9,16446.29087662279,15784.645893455081,1713855.0,1397363.0,2,0
6556,75445,24,1083.9419582542196,165.40167400415262,3422098.5,421599.0,1,1
13783,78179,24,8573.995265740125,18291.962996664857,3879103.5,25539953.5,1,0
14642,78538,24,623.9859393799161,19358.57304505898,38127.0,1764.0,0,1
15850,79040,23,800.5073609225135,209.47454538961202,6141603.5,23900626.0,0,2
99,72784,2,15872.2978875262,16114.723805194177,1488700.0,1606808.5,6,1
993,73064,5,2385.6560130155713,683.8944223764212,19777668.0,43823828.5,2,3
16493,79291,11,669.7308742541356,286.10839865158937,3329034.0,620093.5,0,0
16448,79271,2,7379.278721110923,85.39915555009979,2258091.0,2763952.0,0,1
6289,75289,47,14993.882843022908,15050.853831093787,5301009.5,843050.0,4,1
15825,79038,24,13053.63137081794,0.0,143865.0,1764.0,2,1
4224,74399,16,4014.7752825678854,3632.5803155884596,25539953.5,1759166.0,4,2
7285,75685,24,700.9095184475291,98.74945185213113,349788.5,30538.5,1,2
6939,75551,49,19305.632599138964,19618.120175711076,29289.5,2254390.0,0,3
13548,78139,24,1806.920911442327,0.0,1090655.0,2444434.5,5,0
6782,75490,1,5545.350193470919,3475.506052309929,67031366.5,1090655.0,1,1
9489,76571,22,11972.014699475034,8650.132113753973,2372271.5,2895421.0,0,0
14947,78674,7,1978.306830996856,331.43087859792047,673275.0,85785.0,2,1
9848,76691,13,12605.196230563242,12509.839281710365,30538.5,1837905.0,3,1
1320,73205,13,623.9859393799161,11905.324459166339,5381876.5,1764.0,1,0
14115,78379,24,15163.632631986222,19358.57304505898,38127.0,316128.0,0,1
4847,74647,24,17022.589282724057,16114.723805194177,1488700.0,1411273.0,3,1
7287,75686,6,2983.398643560682,3578.006652995581,653909.0,11598629.5,1,5
9562,76619,24,398.03366638972835,163.6083225940921,961181.5,1474150.0,1,1
15082,78740,13,12605.196230563242,12509.839281710365,30538.5,1837905.0,3,3
11224,77197,3,12765.841350961338,1919.1595932904356,1760622.5,1764.0,0,2
4841,74641,24,797.8606304053725,81.2279192595655,5895685.0,1562517.5,1,1
6598,75453,49,2680.6634677087272,864.0330382171477,7161013.5,1411273.0,1,2
12289,77574,2,7663.675454481468,753.5582188639654,43823828.5,16820282.0,1,2
8559,76122,24,15854.75187842403,16092.87044415466,30444730.5,3737082.0,1,1
5488,74931,24,3203.720213384871,143.9295636210798,24656196.0,3329034.0,2,0
181,72803,24,2771.8763007286443,278.82319024812585,7717590.5,1375405.0,8,1
585,72914,40,1145.6980855386232,7177.928489533018,14863850.0,2525.0,17,0
11764,77412,23,2658.566478522953,25.758518228037648,1411273.0,16374337.0,1,3
1084,73137,23,1032.3953374391608,212.97779782588864,5202198.0,1126598.0,1,3
3309,74078,24,3340.2354106582743,279.62837922043377,15577990.0,2591961.5,0,0
10004,76748,24,7787.138349214147,1453.9710720236606,293130137.0,626174.0,3,0
10899,77076,49,923.5432779396269,93.17144668493937,2254390.0,141161.5,2,0
15906,79106,24,4008.5880308001497,65.73337094519422,1963927.5,5874123.5,0,1
2350,73638,22,11674.610235434773,17722.542578975568,35167955.5,293130137.0,3,0
8346,76036,27,1621.6393269584796,358.23053659756664,3455586.5,5301009.5,3,1
9732,76677,49,2213.7017776654084,25.758518228037648,1411273.0,961181.5,3,1
9117,76353,24,9688.578173162374,10763.900102748286,1968091.0,15577990.0,1,2
8435,76073,24,4204.130026514166,143.9295636210798,24656196.0,5202198.0,2,2
9988,76735,5,10670.31005614246,2194.507294589876,4236614.5,1764.0,2,1
7920,75898,24,18390.37961061927,18708.619419587863,7552473.5,1063223.5,1,0
12005,77470,12,12405.100697345564,12891.091346199428,29862.5,338021.5,2,0
9655,76646,49,1335.1948512136541,115.51703883740682,1551240.0,38127.0,3,1
16277,79231,24,6205.315286973823,0.0,1090655.0,4236614.5,3,1
6656,75457,49,1517.9846075890432,402.9003846536191,2045057.0,3668634.0,4,0
2711,73821,24,17341.775487640465,16100.988693746494,16820282.0,2444434.5,1,1
8109,75950,23,6188.620314034551,226.630766455476,6020799.5,2930227.0,3,0
7787,75838,23,3762.253020058209,3281.1730902768327,89742.5,50605.0,3,0
11629,77377,13,623.9859393799161,623.9859393799161,1764.0,1764.0,5,0
8789,76255,24,4942.961564954024,143.9295636210798,24656196.0,2745825.5,3,3
12275,77573,23,18500.119626477957,19135.65876141443,961181.5,1334333.5,1,1
11734,77395,13,1132.1046364337883,309.37230615115453,19953.5,50887.5,3,2
14083,78364,14,11647.15384197639,11862.530273487742,2930227.0,219229.5,1,1
202,72814,23,1219.939529550734,69.38859681988451,2202262.0,19953.5,4,0
7582,75817,10,18500.119626477957,18143.774594361323,626174.0,1334333.5,0,1
881,73025,7,14521.467960591288,15774.711851270577,1496645.0,3329034.0,3,0
9101,76350,23,1006.0204973027741,97.50175275502917,5202198.0,2516229.0,2,2
10476,76959,24,2856.739739217633,0.0,1090655.0,174598311.5,1,2
12770,77745,24,821.9853256719957,416.5837458743434,18504015.5,3422098.5,1,2
1950,73427,24,3056.2732465473678,85.24365314314382,626174.0,7161013.5,0,0
1344,73210,23,4104.409303008349,1234.5125840896978,14863850.0,12038.0,31,0
67,72777,6,3022.502394661352,517.3290902521784,31019153.0,11598629.5,2,0
9594,76642,49,1477.1514361533802,33.96612150410076,1063223.5,1474150.0,0,3
